ts,process,asap_layer,stride_tags,details
2026-06-26T09:01:42.603421+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""ef05cf24-b99a-41af-939a-22ba3fc35c65"", ""amount"": 134.77324459303082, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.603832+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""07966e9b-0106-4325-b84f-53848177227e"", ""amount"": 17.735885156220867, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.603838+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""07966e9b-0106-4325-b84f-53848177227e"", ""amount"": 17.735885156220867, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.608460+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""56bc7fb5-51f5-4892-a8be-e9093a655e9e"", ""amount"": 120.50097648693303, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.608475+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""56bc7fb5-51f5-4892-a8be-e9093a655e9e"", ""amount"": 120.50097648693303, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.608974+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""f14b5cea-5b49-4198-80c9-a34f22c8f0b5"", ""amount"": 184.18090215696503, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.608983+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""f14b5cea-5b49-4198-80c9-a34f22c8f0b5"", ""amount"": 184.18090215696503, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.609458+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""240ee780-bdd9-438e-b967-4e545080aa00"", ""amount"": 68.64775138038479, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.609467+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""240ee780-bdd9-438e-b967-4e545080aa00"", ""amount"": 68.64775138038479, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.609905+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""52b608d1-79be-43d6-a552-b654023033da"", ""amount"": 115.05491072676298, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.609912+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""52b608d1-79be-43d6-a552-b654023033da"", ""amount"": 115.05491072676298, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.614711+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""58353475-c5b5-486c-ba4c-3176acaed894"", ""amount"": 43.94207450692054, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.614727+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""58353475-c5b5-486c-ba4c-3176acaed894"", ""amount"": 43.94207450692054, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.615268+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""88436e49-1d79-495f-a7ae-861387f67e28"", ""amount"": 44.61726852617856, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.615277+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""88436e49-1d79-495f-a7ae-861387f67e28"", ""amount"": 44.61726852617856, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.615736+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""922a1e4e-055f-410b-a5f1-c1dbce304418"", ""amount"": 28.93402525290417, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.615742+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""922a1e4e-055f-410b-a5f1-c1dbce304418"", ""amount"": 28.93402525290417, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.620396+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""11550bea-235b-4dc6-9fb0-1f4eda5fb929"", ""amount"": 152.75974874070445, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.620412+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""11550bea-235b-4dc6-9fb0-1f4eda5fb929"", ""amount"": 152.75974874070445, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.621117+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""dba2e43f-4e21-4554-a761-a22fb5d7e2b7"", ""amount"": 65.86876795152618, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.621131+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""dba2e43f-4e21-4554-a761-a22fb5d7e2b7"", ""amount"": 65.86876795152618, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.621649+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""fc878b65-fd0b-4a05-8f2c-c4ab2fde56f5"", ""amount"": 43.628229066326845, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.621676+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""fc878b65-fd0b-4a05-8f2c-c4ab2fde56f5"", ""amount"": 43.628229066326845, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.626231+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""fbc433b6-4067-4ae0-91b9-174f68697706"", ""amount"": 119.96990618362493, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.626250+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""fbc433b6-4067-4ae0-91b9-174f68697706"", ""amount"": 119.96990618362493, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.627002+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""cbdd1fce-3e0a-4834-8e0d-36b0c3865f13"", ""amount"": 35.83093324748149, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.627013+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""cbdd1fce-3e0a-4834-8e0d-36b0c3865f13"", ""amount"": 35.83093324748149, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.627549+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""9c47b14a-2d6d-45f5-8fd8-7fcb9a133c6e"", ""amount"": 52.23072443883751, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.627558+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""9c47b14a-2d6d-45f5-8fd8-7fcb9a133c6e"", ""amount"": 52.23072443883751, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.628068+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""5ed4935f-ec51-4688-b8a3-3ef0997a841f"", ""amount"": 180.16971158131267, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.628075+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""5ed4935f-ec51-4688-b8a3-3ef0997a841f"", ""amount"": 180.16971158131267, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.628593+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""27620a69-b3dc-4d20-9340-b1715f49e617"", ""amount"": 189.20305040845088, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.628601+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""27620a69-b3dc-4d20-9340-b1715f49e617"", ""amount"": 189.20305040845088, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.629098+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""ed6d2d4d-f9cd-45bb-b6cf-3256963a32d7"", ""amount"": 38.392282817840396, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.629105+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""ed6d2d4d-f9cd-45bb-b6cf-3256963a32d7"", ""amount"": 38.392282817840396, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.629604+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""b16bec46-879b-4f85-abf2-f5762a7af650"", ""amount"": 173.39970483704033, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.629611+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""b16bec46-879b-4f85-abf2-f5762a7af650"", ""amount"": 173.39970483704033, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.630083+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""b68a2477-a03a-4f3b-8bd6-61368ec6778e"", ""amount"": 22.553097355245576, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.630090+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""b68a2477-a03a-4f3b-8bd6-61368ec6778e"", ""amount"": 22.553097355245576, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.632776+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""0c5aab66-ae0c-456b-949a-e8b902ddb505"", ""amount"": 175.7041416292148, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.632789+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""0c5aab66-ae0c-456b-949a-e8b902ddb505"", ""amount"": 175.7041416292148, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.633349+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""003a8e21-721d-46ba-b548-f4d0a37d5ac4"", ""amount"": 137.3468923483881, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.633358+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""003a8e21-721d-46ba-b548-f4d0a37d5ac4"", ""amount"": 137.3468923483881, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.633893+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""3e293dce-fc32-40c6-8028-1959cadcc4cd"", ""amount"": 24.547481371348365, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.633901+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""3e293dce-fc32-40c6-8028-1959cadcc4cd"", ""amount"": 24.547481371348365, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.635392+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""40cbc8a3-856c-42b1-a7df-af069f83c490"", ""amount"": 26.39713631106036, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.635401+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""40cbc8a3-856c-42b1-a7df-af069f83c490"", ""amount"": 26.39713631106036, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.635921+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""b50c2512-14a3-4972-9135-1f2aa391e384"", ""amount"": 30.416287032782996, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.635930+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""b50c2512-14a3-4972-9135-1f2aa391e384"", ""amount"": 30.416287032782996, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.636483+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""37a5abed-9758-44e2-8000-3ea35ac0c725"", ""amount"": 145.51531314605222, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.636492+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""37a5abed-9758-44e2-8000-3ea35ac0c725"", ""amount"": 145.51531314605222, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.637161+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""453b08dd-bcf6-4847-8f67-b89d54bfbb46"", ""amount"": 199.20869211662017, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.637169+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""453b08dd-bcf6-4847-8f67-b89d54bfbb46"", ""amount"": 199.20869211662017, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.637705+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""5716ed11-9fcd-4985-9ac9-420a8c500584"", ""amount"": 31.467143743190846, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.637712+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""5716ed11-9fcd-4985-9ac9-420a8c500584"", ""amount"": 31.467143743190846, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.638370+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""ec0a7f44-9043-49d2-8d0d-d2d35baeaa31"", ""amount"": 76.82202992525873, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.638378+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""ec0a7f44-9043-49d2-8d0d-d2d35baeaa31"", ""amount"": 76.82202992525873, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.638861+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""55f33e54-3f97-4bc1-b18e-a3987741b309"", ""amount"": 115.67645741357725, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.638869+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""55f33e54-3f97-4bc1-b18e-a3987741b309"", ""amount"": 115.67645741357725, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.639452+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""6dbc2d48-111d-4722-a5c1-568cdc5c49d0"", ""amount"": 97.54039667157411, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.639460+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""6dbc2d48-111d-4722-a5c1-568cdc5c49d0"", ""amount"": 97.54039667157411, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.640052+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""8a3103c7-e351-4216-bdb9-bae0bce1c591"", ""amount"": 106.28276173350537, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.640058+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""8a3103c7-e351-4216-bdb9-bae0bce1c591"", ""amount"": 106.28276173350537, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.640640+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""3b549484-93d6-4974-8dd4-589b74f8a4da"", ""amount"": 43.82560683933483, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.640649+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""3b549484-93d6-4974-8dd4-589b74f8a4da"", ""amount"": 43.82560683933483, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.643359+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""afd3c054-cdd6-4e11-bc4a-e4cf297d007d"", ""amount"": 71.05254739718282, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.643369+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""afd3c054-cdd6-4e11-bc4a-e4cf297d007d"", ""amount"": 71.05254739718282, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.644029+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""ba4399e0-cd0c-4113-8ee8-cdb8b398d71b"", ""amount"": 181.7073654353666, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.644037+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""ba4399e0-cd0c-4113-8ee8-cdb8b398d71b"", ""amount"": 181.7073654353666, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.644658+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""0d452e5f-42c7-48fc-849a-564b080f4686"", ""amount"": 198.96375777907377, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.644666+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""0d452e5f-42c7-48fc-849a-564b080f4686"", ""amount"": 198.96375777907377, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.646152+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""5d70322e-fcbe-46ef-95db-b883ed97d6b8"", ""amount"": 170.10348323333284, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.646163+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""5d70322e-fcbe-46ef-95db-b883ed97d6b8"", ""amount"": 170.10348323333284, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.646722+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""705b4b05-e670-406e-b784-7a0971bc6a69"", ""amount"": 29.610648926037545, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.646731+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""705b4b05-e670-406e-b784-7a0971bc6a69"", ""amount"": 29.610648926037545, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.647307+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""8bc07350-a059-4ee3-a0c4-d88a16d8b48c"", ""amount"": 185.5070220759264, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.647316+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""8bc07350-a059-4ee3-a0c4-d88a16d8b48c"", ""amount"": 185.5070220759264, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.648673+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""2db449cb-86c2-49ff-855f-e4a35875dd7c"", ""amount"": 74.92086691134266, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.648681+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""2db449cb-86c2-49ff-855f-e4a35875dd7c"", ""amount"": 74.92086691134266, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.649282+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""a60ab7e6-0588-4a38-8798-4faa9f4303c6"", ""amount"": 80.89006166404774, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.649290+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""a60ab7e6-0588-4a38-8798-4faa9f4303c6"", ""amount"": 80.89006166404774, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.649919+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""d582a762-8bd4-497f-8c10-b80cf3a6f102"", ""amount"": 179.47540598195008, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.649927+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""d582a762-8bd4-497f-8c10-b80cf3a6f102"", ""amount"": 179.47540598195008, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.652738+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""794a0723-949a-483a-8a82-8728f0d75cc9"", ""amount"": 49.651971507916336, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.652751+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""794a0723-949a-483a-8a82-8728f0d75cc9"", ""amount"": 49.651971507916336, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.653431+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""e283818e-de96-42da-bc09-5fa72019b7f0"", ""amount"": 116.10239934690544, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.653440+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""e283818e-de96-42da-bc09-5fa72019b7f0"", ""amount"": 116.10239934690544, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.654081+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""e53a16b1-eae9-4a76-aba7-beb30a927db6"", ""amount"": 106.56629232140537, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.654088+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""e53a16b1-eae9-4a76-aba7-beb30a927db6"", ""amount"": 106.56629232140537, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.658963+00:00,P4,Service,"[""Tampering""]","{""tx_id"": ""d631fc55-5f55-42dc-9fe2-b7e1b38612a4"", ""amount"": 178.02462086857614, ""label"": 0, ""offline"": false, ""agent_id"": ""system_init""}"
2026-06-26T09:01:42.658977+00:00,P5,Service,"[""Tampering"", ""InformationDisclosure""]","{""tx_id"": ""d631fc55-5f55-42dc-9fe2-b7e1b38612a4"", ""amount"": 178.02462086857614, ""ok"": true, ""label"": 0, ""agent_id"": ""system_init""}"
